Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
01/08/11,Moree,5.4,23.4,0,3.2,10.4,ENE,35,NE,NW,13,9,52,27,1024.8,1020.7,1,1,13.3,22.9,No,No
02/08/11,Moree,7.8,23.9,0,3.8,9,NE,31,ENE,NE,20,11,55,28,1025.1,1021.8,2,1,14.5,22.5,No,No
03/08/11,Moree,5.8,23.4,0,4.2,10.4,ENE,30,NNE,SSW,17,7,57,28,1026.4,1023.6,0,1,14.6,22.9,No,No
04/08/11,Moree,5.9,22.9,0,3.8,10.3,ENE,37,ENE,NNE,13,17,59,30,1029.2,1024.9,0,1,15,22.5,No,No
05/08/11,Moree,6.6,22.4,0,3.8,9.9,NE,43,NE,N,26,19,58,25,1028.5,1024.1,1,5,15.4,21.5,No,No
06/08/11,Moree,14.2,22.6,0,5,6.6,NNE,41,NNE,N,26,20,73,38,1025,1019.9,7,6,14.9,21.5,No,No
07/08/11,Moree,10.8,19.4,0,3.8,1.2,NNE,33,N,WNW,26,7,67,53,1019.7,1015.2,7,7,16.1,19.2,No,No
08/08/11,Moree,1.5,17.7,1,2,10.3,WSW,39,WSW,WSW,11,22,69,46,1015.5,1012.2,0,6,9.6,15.4,No,No
09/08/11,Moree,4.6,16.4,0,2.6,8.2,SW,44,W,WSW,15,31,55,41,1012.4,1009.7,6,5,11.4,15.4,No,No
10/08/11,Moree,3.1,18.5,0,3.2,7.9,W,50,N,WNW,13,20,60,29,1012,1008.1,1,6,10.1,17.2,No,No
11/08/11,Moree,6.7,15.5,1,3.2,5.5,SW,41,S,SW,13,26,85,50,1011.5,1010.4,4,6,11.2,14.4,No,No
12/08/11,Moree,1.3,19,0.2,2,9.5,S,24,ESE,WSW,9,13,99,38,1018.3,1016.3,6,3,7.5,18.3,No,No
13/08/11,Moree,3.8,21.6,0,3.4,9.8,NNE,30,ENE,NNW,15,7,57,34,1023.5,1020,3,6,13.4,20.6,No,No
14/08/11,Moree,6.5,21.5,0,3.8,7,NNE,33,NE,SW,20,7,66,44,1024.8,1020.8,5,3,13.1,20.6,No,No
15/08/11,Moree,5.7,22.1,0,3.8,10.3,ESE,26,E,ENE,15,2,62,34,1024.3,1019.5,0,6,14,20.5,No,No
16/08/11,Moree,6.8,23.4,0,3.2,10,NNE,39,NE,NE,28,15,60,33,1021.1,1015.5,2,5,15.6,22.1,No,No
17/08/11,Moree,10.6,23.4,0,5,5.8,NNE,56,NNE,NNE,31,35,65,37,1017.4,1011.9,7,6,16,22.2,No,Yes
18/08/11,Moree,8.9,15.3,13.2,6.6,NA,W,39,W,WSW,24,24,79,64,1017.2,1015.4,5,6,11.9,13.8,Yes,No
19/08/11,Moree,5.8,14.8,0.2,2.4,5.7,SW,31,W,SW,15,19,70,63,1018.5,1017,5,7,10.4,14.2,No,Yes
20/08/11,Moree,5.1,19.5,1.2,1.8,8.8,ESE,35,ESE,SSE,26,15,67,42,1023.8,1022.3,0,7,13.5,18.9,Yes,No
21/08/11,Moree,2.1,20.3,0,3.6,7.9,ENE,31,SE,S,28,6,52,40,1028.9,1026.7,4,7,14.9,19.6,No,No
22/08/11,Moree,4.7,22.1,0,4.8,10.8,SSE,41,S,ESE,17,26,57,29,1032.3,1028.4,1,5,14.6,21,No,No
23/08/11,Moree,4.9,23.9,0,5.4,11,SE,37,SSE,SSE,26,15,52,32,1030.9,1026.7,1,5,15.7,23,No,No
24/08/11,Moree,7.6,22.4,0,5.2,11,ENE,30,ENE,ESE,13,11,59,31,1029,1023.8,0,0,14.8,21.5,No,No
25/08/11,Moree,5.9,23.7,0,4.4,NA,NNE,28,ENE,WSW,15,11,56,28,1027.2,1022.6,0,0,15.2,23.3,No,No
26/08/11,Moree,6.1,24.7,0,4.4,NA,NE,31,ENE,ENE,11,6,57,30,1025.7,1020.7,0,1,16.5,24,No,Yes
27/08/11,Moree,13.9,16,11.2,5.4,0.2,SE,33,E,ESE,19,15,96,94,1020.8,1017,8,8,14.2,15.8,Yes,Yes
28/08/11,Moree,7.1,19.9,20.8,2.2,7.5,ENE,24,WSW,WSW,2,11,99,58,1022.1,1019.2,8,1,10.2,19.4,Yes,No
29/08/11,Moree,7.3,25.1,0,2.4,10.3,NNW,56,NNE,N,20,13,74,34,1020.2,1016,5,5,15.7,24.5,No,Yes
30/08/11,Moree,9.1,22.3,8,5.4,11.1,E,22,NE,SW,11,7,74,52,1020.7,1017.6,1,6,16.3,21.4,Yes,No
31/08/11,Moree,4.8,22.1,0,3.6,11,N,24,NE,SW,15,13,76,36,1022.9,1020.3,0,1,15.2,21.9,No,No
01/09/11,Moree,6.4,22.6,0,3.6,11,NE,26,NE,NW,17,7,74,36,1024,1019.9,0,1,15.1,21.8,No,No
02/09/11,Moree,8.1,23.6,0,3.4,10.8,ESE,33,ENE,SE,19,6,64,38,1025,1022.1,1,6,16.6,23.1,No,No
03/09/11,Moree,8.3,23.3,0,4.6,11,E,33,E,SSE,22,15,51,34,1028.9,1024.1,0,4,15.1,22.7,No,No
04/09/11,Moree,7.7,21.9,0,4.6,11,NNE,41,NE,NE,30,11,NA,NA,1029,1024.8,3,2,16.1,21.5,No,No
05/09/11,Moree,7,23.4,0,4.4,11,NE,31,ENE,N,19,9,61,28,1028.6,1023,0,1,15.8,23,No,No
06/09/11,Moree,8.5,23.5,0,4.6,10.8,NNE,33,NE,N,19,13,60,28,1024.3,1018.7,1,1,16.1,22.6,No,No
07/09/11,Moree,10.3,26.9,0,4.4,10.5,WSW,48,N,NW,24,19,68,25,1019.8,1015.4,1,2,17.8,26.5,No,Yes
08/09/11,Moree,14.3,23.4,5.6,7,NA,SW,48,ENE,E,17,17,72,53,1019.9,1014.8,7,2,17,23.2,Yes,NA
09/09/11,Moree,10.6,14.9,NA,NA,NA,WSW,48,SW,WSW,13,33,97,53,1013.6,1011.4,8,4,10.7,14.1,NA,Yes
10/09/11,Moree,4.8,14.5,16.2,11.8,11,WSW,52,SW,SW,30,37,71,46,1017.4,1015.6,6,6,8.3,14,Yes,No
11/09/11,Moree,2.9,16.8,0,2.8,9,WSW,41,SSW,SW,15,22,58,39,1019.1,1016.2,0,7,11.3,16.2,No,No
12/09/11,Moree,3.5,18.5,0,5.2,11.2,SW,37,SSW,SW,11,20,66,38,1022.8,1021.8,1,3,12.5,18,No,No
13/09/11,Moree,4,21.4,0,4.4,11.3,NW,26,NE,WSW,11,11,56,31,1028.5,1024.7,0,1,14.9,21.2,No,No
14/09/11,Moree,3.8,23.4,0,4.2,11.3,SW,41,NE,SW,13,17,55,20,1027.5,1023,0,0,15.1,23.2,No,No
15/09/11,Moree,4.6,26,0,5.2,NA,WSW,41,N,SW,13,24,48,15,1025,1020.5,0,1,15.4,25.3,No,No
16/09/11,Moree,6.1,27.8,0,NA,NA,WSW,31,NNE,W,11,11,38,15,1022.2,1017.7,NA,0,18.6,27.6,No,No
17/09/11,Moree,7.5,30.3,0,10.6,NA,NNW,26,NNE,W,13,15,35,13,1020.2,1016.2,0,0,20.5,29.7,No,No
18/09/11,Moree,12.1,30.6,0,5.2,9.9,WNW,30,NNW,WNW,17,20,30,12,1020.5,1017.1,0,6,22.2,29.6,No,No
19/09/11,Moree,11.3,30.3,0,5.4,11,NNW,48,NNE,N,17,33,32,8,1020.5,1014,0,0,22.2,30.1,No,No
20/09/11,Moree,15.1,28.1,0,12.4,10.3,NNW,48,N,WSW,24,30,37,27,1015.1,1010.6,6,2,19.9,27.4,No,No
21/09/11,Moree,7,23.9,0,7,8.8,S,33,E,SSW,2,17,31,15,1021.7,1018.2,0,0,16.6,23.5,No,No
22/09/11,Moree,6.9,27.6,0,8,NA,NNE,39,NNE,NNW,26,19,55,24,1023.5,1018.2,0,0,19,26.8,No,No
23/09/11,Moree,12.3,28.8,0,4.6,10.5,NNE,35,N,SSW,24,2,54,34,1021.6,1016.2,0,3,19.7,28.5,No,No
24/09/11,Moree,12.2,30.2,0,5,7.5,NNW,52,NNE,N,19,24,43,37,1018.3,1013.1,0,6,23.3,24.4,No,No
25/09/11,Moree,12.1,24.2,0,9.2,11.2,W,48,SSW,SW,30,31,36,18,1014.2,1011.8,0,1,21.2,23.8,No,No
26/09/11,Moree,6.1,25.4,0,9,11.4,ESE,37,ESE,SE,28,20,44,29,1019,1014.7,0,5,19,24.6,No,No
27/09/11,Moree,9.8,25.5,0,9,10.1,NE,35,NE,ENE,20,11,46,27,1021.5,1015.6,0,4,16.9,25.1,No,No
28/09/11,Moree,14.2,17.9,0,5.6,0,NE,44,NE,NE,30,11,73,91,1016.9,1014.6,8,8,15.8,15.7,No,Yes
29/09/11,Moree,14.6,20.9,37.2,5.8,8.9,W,65,W,W,13,35,97,38,1007.6,1004.8,8,3,14.9,19.8,Yes,No
30/09/11,Moree,6.7,21.4,0.2,NA,2.8,W,43,NNW,W,2,19,51,30,1012.1,1007.4,NA,7,15.6,20.2,No,Yes
01/10/11,Moree,8.6,17,1.8,6.6,5.3,SW,61,E,WSW,9,39,89,48,1006.7,1005.5,7,5,11.7,14.9,Yes,Yes
02/10/11,Moree,4.8,18,4.4,5.2,8.5,SSW,44,SW,SSW,19,20,88,50,1013.2,1013.6,7,6,8.9,16.7,Yes,No
03/10/11,Moree,4.7,21.3,0,3.8,11.5,SE,30,SE,W,20,13,57,36,1020,1017.5,1,2,13.9,20.4,No,No
04/10/11,Moree,6,22.7,0,5.4,12,ENE,30,E,SSE,17,6,56,26,1022.4,1018.6,1,1,13.7,21.6,No,No
05/10/11,Moree,9.2,18.2,0,5.6,0.3,NE,35,NE,NE,28,20,68,60,1020,1016.6,7,8,14.6,17.3,No,Yes
06/10/11,Moree,13.3,16.6,5,2.6,0.3,NE,33,ENE,NE,15,22,95,94,1015.1,1011.4,8,8,14.4,15.2,Yes,Yes
07/10/11,Moree,12.4,23.5,1.8,0.4,6.9,E,20,ENE,WSW,11,4,90,54,1013.2,1009.7,7,7,16.1,23,Yes,Yes
08/10/11,Moree,12.3,24.1,3.2,NA,9.3,WSW,41,NA,WSW,0,28,77,39,1010.7,1008.1,5,6,18.1,23.3,Yes,No
09/10/11,Moree,9.3,24.9,0.4,NA,8.3,SW,41,NW,W,2,24,77,30,1011.9,1008.2,7,6,15.8,24.6,No,No
10/10/11,Moree,13.2,23.8,0.4,5.2,8.8,NNW,24,NE,WNW,11,2,68,42,1011.1,1008.9,7,6,16,21.4,No,No
11/10/11,Moree,8.7,25.1,0,3.8,12,SW,39,S,SSW,9,22,68,24,1012.4,1010,1,1,16.9,24.3,No,No
12/10/11,Moree,6.7,25.7,0,7,12.2,SSW,26,SSW,SW,7,9,52,16,1016.1,1013.2,0,1,15.7,24.4,No,No
13/10/11,Moree,9.3,28,0,7,8.6,NNE,43,ENE,N,17,15,61,38,1017.8,1014.6,7,6,19.7,26.5,No,No
14/10/11,Moree,13.7,29,0,6,9.5,NNE,44,ENE,NNE,24,19,65,45,1016.4,1011.7,6,5,20.2,27.5,No,Yes
15/10/11,Moree,16.2,24.5,50.8,NA,8.2,SSE,59,NE,SSW,7,15,76,65,1009.5,1007.4,7,5,19,22.8,Yes,No
16/10/11,Moree,13.1,26.5,0,NA,11.7,SSW,41,SSW,SW,13,26,73,43,1014.7,1015.9,0,4,20,25.7,No,No
17/10/11,Moree,9.8,27.4,0,11,9,E,39,ESE,E,20,13,57,37,1024.9,1023.7,6,5,19.7,26.7,No,No
18/10/11,Moree,13.9,24.4,0,6.6,11.6,ENE,33,E,SE,26,9,51,31,1031.1,1027.7,5,1,18,22.7,No,No
19/10/11,Moree,10.3,25.7,0,7,12,E,30,ENE,ESE,20,22,54,35,1030.1,1025.1,1,1,17.6,24,No,No
20/10/11,Moree,11.3,26.3,0,6.6,12.2,NE,33,NE,ESE,19,9,59,30,1028.9,1023.4,1,3,17.7,24.6,No,No
21/10/11,Moree,11.9,28.2,0,2.4,11.8,ENE,28,NE,ENE,15,15,60,29,1025.9,1020.8,0,2,19.8,27.2,No,No
22/10/11,Moree,13.5,29,0,4.8,10.8,ENE,31,NNE,ENE,20,11,60,26,1024.2,1019.9,1,3,20,28.1,No,No
23/10/11,Moree,14.3,28.1,0,13,10.9,NE,33,NNE,E,17,13,64,37,1023,1018.2,6,5,20.2,26.3,No,No
24/10/11,Moree,15.7,29.2,0,7,11.1,NNE,35,NNE,NNE,26,13,62,35,1018.6,1013.2,6,2,20,28.5,No,No
25/10/11,Moree,17.4,32.6,0,8.4,6.4,SW,70,NNE,N,24,11,61,32,1013.1,1009.1,7,5,21.7,31.4,No,Yes
26/10/11,Moree,16.6,28.8,5.2,5.8,9.4,NNW,46,NE,NNW,20,28,78,78,1013.8,1010.9,2,7,22,22.1,Yes,No
27/10/11,Moree,16,27.1,0.2,6.6,10.4,NE,39,E,NE,26,19,61,52,1017.3,1014.4,6,7,20.5,25.6,No,No
28/10/11,Moree,15.1,28.4,0,5.4,10.8,NE,39,NE,NNE,20,19,63,47,1017.6,1013.2,4,6,20.6,28.1,No,No
29/10/11,Moree,18,28.3,0,7.4,8.2,NE,41,NE,ESE,30,26,74,61,1013.7,1011.4,7,8,21.5,26.1,No,No
30/10/11,Moree,18.3,32.2,0,6.4,11.7,SW,50,NNW,WSW,13,30,72,47,1012.7,1009.2,6,6,24,30.9,No,No
31/10/11,Moree,9.9,29.4,0,9.8,12.4,S,59,SSW,S,15,17,40,22,1017.3,1013.8,1,1,19.7,28.1,No,No
01/11/11,Moree,15.5,26.8,0,10,6.4,NNE,31,N,NNE,20,9,59,37,1018.1,1014.2,6,7,20.9,26,No,No
02/11/11,Moree,11.9,30.7,0,4.8,12.9,SW,43,WSW,WSW,6,22,49,19,1013.3,1009.3,2,1,22.8,29.5,No,No
03/11/11,Moree,12,29.8,0,9.4,13,SW,44,SSW,SW,7,24,34,19,1010.5,1008.5,0,1,23.1,29.5,No,No
04/11/11,Moree,13.2,31.2,0,10.6,12.8,NE,28,ENE,NNW,17,6,55,27,1015.1,1011.9,1,6,22.6,30.6,No,No
05/11/11,Moree,17.4,31,0,9,9.9,NE,50,NE,N,35,19,54,34,1018.2,1013.6,6,6,22.5,30.2,No,No
06/11/11,Moree,20,22.4,0,10,0.1,NNE,33,NNE,NE,20,7,69,83,1016,1014.4,7,7,21.1,20.7,No,No
07/11/11,Moree,18.3,32.9,0.6,1.6,8.4,N,33,NNE,NNE,20,17,63,30,1016.2,1012.4,7,3,22,31.3,No,No
08/11/11,Moree,19.9,34.6,0,8.8,10.7,N,41,N,N,26,24,53,20,1017.6,1012.9,1,3,24.6,33.8,No,No
09/11/11,Moree,20.5,34.2,0,11.2,10.4,NNE,41,N,NNW,26,11,56,25,1017.9,1013.9,6,3,23.8,33.2,No,No
10/11/11,Moree,19.1,29.1,0,10.6,3.4,N,37,SE,ESE,7,7,71,47,1017.5,1014.5,7,7,20.6,26.5,No,No
11/11/11,Moree,15.9,34.4,0,7,13.2,NNE,43,SE,NE,4,4,47,24,1018.9,1015.1,0,5,26.4,33.3,No,No
12/11/11,Moree,19.7,32.4,0,9.6,9.6,NE,43,NNE,N,30,15,60,36,1017.9,1013.7,6,6,24.6,30.2,No,No
13/11/11,Moree,20.4,34,0,5.8,7,S,74,NNE,NNW,30,26,55,31,1014.2,1008.6,7,6,25.2,31.6,No,No
14/11/11,Moree,20.5,36.8,0,9,12.7,NNE,50,N,N,31,15,48,21,1014.1,1010.2,1,1,25.1,35.4,No,No
15/11/11,Moree,21.1,39.7,0,11,11.3,NNE,33,NNE,NNW,22,9,36,16,1015.2,1011.6,0,4,29.4,38,No,No
16/11/11,Moree,25.5,37.1,0,12.8,7.1,NNW,44,NNE,N,30,19,44,17,1016.5,1012.5,6,7,28,36.6,No,No
17/11/11,Moree,20.2,33.3,0,11.8,5.2,NNE,43,NNE,N,30,28,53,29,1016.5,1013.9,7,7,25.8,32,No,No
18/11/11,Moree,21.5,29.5,0,10.2,3.9,ENE,33,NE,NNW,20,22,52,49,1017.8,1014.6,7,7,24.6,26.1,No,No
19/11/11,Moree,19.9,34.6,0,6.8,12.6,NNE,41,NNE,NNE,30,11,48,25,1017.3,1013,2,6,25.2,33.9,No,No
20/11/11,Moree,20.8,34.9,0,13.2,12.3,NNE,48,NNE,NNW,31,17,49,20,1015.9,1011.5,5,4,24.1,33,No,No
21/11/11,Moree,22.1,35,0,12.2,9.7,NNE,44,N,WNW,28,9,40,26,1013.7,1009.6,5,6,27,34,No,No
22/11/11,Moree,19.3,32.9,0,11.4,7.6,NNE,54,NNE,N,35,26,51,27,1012.2,1007.6,7,7,24.1,31.2,No,Yes
23/11/11,Moree,20.3,22.1,23.4,13.8,0,NE,41,NNE,NE,19,19,96,92,1012,1010.1,8,8,20.6,22,Yes,Yes
24/11/11,Moree,19.2,24.9,45.6,4.8,1,NE,39,E,NE,11,17,89,96,1017.5,1016.6,8,8,19.9,20.8,Yes,Yes
25/11/11,Moree,19.1,21.8,39.4,2.2,0,E,39,ENE,ENE,19,28,97,93,1016.9,1013.5,8,8,19.6,20.1,Yes,Yes
26/11/11,Moree,19.5,27.5,113,12.1,8.5,NW,39,WNW,N,15,22,94,58,1012.1,1009.4,7,6,21.5,26,Yes,No
27/11/11,Moree,18.9,29.1,0.2,6.6,10.6,WSW,35,NNW,SW,17,22,71,30,1011.5,1011.5,1,0,24.3,28.5,No,No
28/11/11,Moree,16.7,31.5,0,8.6,13.1,E,31,E,WNW,20,11,50,28,1015.6,1013.6,1,1,24.8,30.8,No,No
29/11/11,Moree,21.4,32.4,0,9,11.8,NNE,48,NNE,NNE,35,26,59,39,1017,1014.4,1,6,25.8,31.1,No,No
30/11/11,Moree,20.2,30.7,0,10,6.1,NNE,46,NNE,NNE,31,19,62,42,1015.6,1011.6,7,7,23.6,28.7,No,Yes
01/12/11,Moree,20.1,24.8,7,6.6,5.7,SSW,41,SSW,SE,13,15,89,91,1013.8,1013.1,7,7,20.6,19.7,Yes,Yes
02/12/11,Moree,12.7,26.3,2,5.8,13.4,SW,33,SE,SW,17,11,53,34,1016.5,1014,0,4,18.3,25.5,Yes,No
03/12/11,Moree,14.2,27.1,0,7.6,11.4,E,31,NE,ESE,15,9,56,41,1017.5,1014.5,2,6,19.5,25.4,No,No
04/12/11,Moree,15.2,28.7,0,5.8,11.1,NNE,33,NNE,W,22,6,62,38,1015.3,1011.1,6,7,21.1,27.7,No,No
05/12/11,Moree,15.4,29.2,0,6.8,8.8,E,48,ENE,SE,19,6,56,37,1013.3,1009.2,6,7,22.2,28.2,No,Yes
06/12/11,Moree,14.7,19.9,19.4,10,0,E,37,ENE,E,13,15,85,74,1015.1,1012.1,8,8,15.3,19.5,Yes,Yes
07/12/11,Moree,13.7,20.6,8.4,2.2,0,E,39,SSE,SE,15,13,88,95,1011.1,1009.1,7,8,15.1,15.7,Yes,Yes
08/12/11,Moree,14.6,25.1,27.2,4.6,7.8,ESE,30,E,WNW,13,9,80,68,1009.6,1007.8,6,6,19.4,22.9,Yes,Yes
09/12/11,Moree,16.2,26.2,17.8,7.8,5.5,NE,31,NE,N,17,13,63,47,1012.5,1009.2,6,7,20.1,25.9,Yes,Yes
10/12/11,Moree,17.5,28,13.8,2,8.9,NE,28,NNE,W,20,4,86,56,1008.7,1005,6,5,19.9,25.5,Yes,No
11/12/11,Moree,19.8,28.5,0,5.2,7.8,NW,48,N,NNW,15,28,78,57,1005.2,1001.2,5,6,23.4,26.6,No,Yes
12/12/11,Moree,18.5,27.9,14,7,12.5,S,72,SSW,WSW,15,24,80,53,1004.3,1002.5,5,3,21,26.4,Yes,No
13/12/11,Moree,16,28.2,0,7,13.4,WSW,41,ENE,SW,2,30,68,32,1007.2,1006.4,1,2,22.3,27.3,No,No
14/12/11,Moree,14.6,28.7,0,8.6,13,S,30,NA,SW,0,13,46,27,1012.3,1010.2,1,4,23.2,28,No,No
15/12/11,Moree,16.8,27.1,0,8.2,5.2,NE,41,NE,N,19,15,63,50,1015.4,1012.4,7,7,21.1,26.6,No,Yes
16/12/11,Moree,17.1,27.9,2.8,6.2,5.7,NE,37,NE,SE,11,7,79,45,1017.7,1014.9,6,5,19.7,26.2,Yes,No
17/12/11,Moree,16.2,27.7,0,5.6,11.6,ENE,35,ENE,ESE,17,9,63,43,1019.8,1016.1,3,6,21.1,26,No,No
18/12/11,Moree,17.3,26.9,0,7.4,1.8,NE,48,NE,NNW,26,19,58,38,1017.4,1013.8,7,7,19.2,26.3,No,No
19/12/11,Moree,19.1,26.9,0,7.2,4.2,SSW,50,NNE,NNE,30,22,64,61,1013.1,1010.1,8,7,20.4,23.9,No,Yes
20/12/11,Moree,17.8,30.7,11.4,6.2,12.2,N,30,NNE,S,17,4,78,53,1012.2,1010.2,3,4,22.3,28.2,Yes,No
21/12/11,Moree,19,30.9,0,5.8,NA,E,56,NNE,N,28,15,61,43,1013.8,1009.9,6,7,23.9,29.4,No,NA
22/12/11,Moree,18.3,28.6,NA,NA,NA,E,46,NE,NNE,13,13,75,55,1015.3,1012.2,NA,NA,21.8,26.2,NA,Yes
23/12/11,Moree,19.2,28.3,10.8,15.2,NA,SSW,39,ENE,NW,13,13,63,52,1012,1008.8,6,6,23.1,26.9,Yes,No
24/12/11,Moree,18.3,31.3,0.2,7.4,13.2,SSE,44,E,SSW,19,17,59,38,1010.6,1007.7,3,6,24.1,29.9,No,No
25/12/11,Moree,17.5,30.5,0,8.6,12.4,SE,39,E,NE,17,9,59,40,1010,1007.2,1,6,23.8,29.6,No,No
26/12/11,Moree,18.2,30.4,0,6,10.3,SSW,43,NNE,SSW,20,19,59,40,1007.7,1006,1,7,23.5,29.9,No,No
27/12/11,Moree,19.1,32,0,6.6,13.3,SW,44,SW,SSW,17,28,65,31,1006.6,1004.4,2,4,24.7,31.2,No,No
28/12/11,Moree,15.7,30.8,0,11.4,13.5,ESE,43,ESE,SW,20,13,49,26,1009,1006.4,1,1,22.9,29.3,No,No
29/12/11,Moree,18.6,31.3,0,10,12.1,SSW,37,E,SSW,17,11,61,33,1010.2,1008.2,7,3,22.5,30,No,No
30/12/11,Moree,18,30.2,0,8.8,8.9,S,39,E,ESE,24,9,56,37,1014.2,1012.6,7,5,21,29.3,No,No
31/12/11,Moree,17.1,30.9,0,8.6,13,E,33,ENE,SSW,17,13,48,32,1017,1013.7,3,6,21.7,29.3,No,No
01/01/12,Moree,16.9,31.3,0,9.2,13.3,NE,33,NNE,SSE,17,9,58,34,1016.5,1012.6,1,4,22.4,29,No,No
02/01/12,Moree,18.5,32.1,0,9,13.6,ENE,35,NNE,ESE,24,7,56,30,1017.3,1013.8,0,2,22.1,30.6,No,No
03/01/12,Moree,19.5,32.6,0,9.2,13.4,NNE,39,NNE,NNW,30,7,58,35,1018.2,1015.2,1,1,22.9,30.2,No,No
04/01/12,Moree,20.4,34.4,0,5.4,12.5,NNE,39,NNE,WSW,30,17,59,31,1016.6,1012.5,1,5,23.6,32.5,No,No
05/01/12,Moree,21.4,34.8,0,9.8,7.6,W,57,E,WSW,19,43,50,75,1013.1,1010.9,4,7,28.5,24.2,No,Yes
06/01/12,Moree,18.4,33,5.2,6.6,12.8,S,33,ENE,SW,6,13,77,41,1011.8,1009.2,3,5,23.9,31.6,Yes,No
07/01/12,Moree,19.6,33.9,0,9.6,12.8,NE,39,NE,N,30,20,65,41,1013.1,1009.3,4,6,24.3,32.6,No,No
08/01/12,Moree,22.7,36.4,0,9.6,11.9,NW,54,NNE,N,31,30,62,36,1009.4,1004.8,3,3,25.6,34.7,No,No
09/01/12,Moree,24.8,33.8,0,11.4,12.6,WSW,46,SW,SW,19,30,70,36,1006.4,1006.3,3,6,28.2,33.4,No,No
10/01/12,Moree,15.5,31.6,0,12,13.5,SSW,41,WSW,WSW,9,20,41,20,1010.2,1007.8,1,5,24.6,30.8,No,No
11/01/12,Moree,16.6,31.4,0,11,10.6,WSW,56,S,SW,20,33,26,21,1009.2,1006.5,4,3,25.8,30.1,No,No
12/01/12,Moree,11.7,28.8,0,15.4,13.5,SW,50,S,SSW,20,24,27,10,1013.4,1011,1,3,19.6,27.7,No,No
13/01/12,Moree,12.9,30.6,0,11.6,11.2,NNE,48,NE,ESE,28,9,56,26,1014.9,1011.5,3,6,21.8,30,No,No
14/01/12,Moree,20.1,29.8,0,7.8,5.4,ESE,57,NE,ENE,22,13,61,43,1013.6,1009.7,7,6,22.5,28.8,No,Yes
15/01/12,Moree,16.3,22.2,43.8,11.8,1.7,ENE,50,ENE,E,37,31,91,74,1013.6,1013.8,7,7,17.3,21,Yes,Yes
16/01/12,Moree,16.5,25.4,12,4.4,NA,E,37,ESE,S,17,15,60,62,1016.6,1015.4,5,7,21.6,25.3,Yes,NA
17/01/12,Moree,16.7,31.2,NA,NA,NA,NE,44,SE,SE,17,20,58,41,1017.4,1013.8,NA,5,22,30.2,NA,No
18/01/12,Moree,17.2,33,0.2,11.8,13.3,SSW,43,SE,S,15,20,60,37,1014.1,1011,1,5,24.6,31.1,No,No
19/01/12,Moree,19.6,35.1,0,9.8,12.7,SSW,43,ENE,SE,13,6,68,31,1014,1011.1,1,4,25.5,33.6,No,No
20/01/12,Moree,20.1,33,0,10.4,11.4,SW,31,ENE,SSE,19,6,60,38,1014.1,1010.3,3,5,24.8,31.4,No,No
21/01/12,Moree,19,32,0,7,7.9,ENE,35,ENE,SSW,17,9,64,32,1012.9,1009.5,6,6,23.4,30.4,No,No
22/01/12,Moree,19.3,31.7,0,9.4,12.2,ESE,57,ESE,ESE,20,17,51,35,1015.2,1012.2,4,6,23.9,29.6,No,No
23/01/12,Moree,18.1,29.3,0,10.8,5.2,NNE,43,ESE,N,28,17,49,61,1014.8,1011.1,7,7,23.7,25.3,No,Yes
24/01/12,Moree,19,23.8,34.8,9.4,0.3,E,44,SE,E,13,31,93,89,1012.1,1010,8,8,19.7,21.2,Yes,Yes
25/01/12,Moree,19.4,26.6,2.6,2,3,NA,NA,E,ESE,22,20,82,74,1008.4,1005.7,8,7,22.1,25.3,Yes,No
26/01/12,Moree,20,31.6,0.4,4.2,10.2,ESE,39,E,ENE,17,9,69,55,1007.9,1005.5,7,4,25.2,29.9,No,No
27/01/12,Moree,22.3,30.1,0,7.8,1.8,ENE,48,E,E,20,19,63,80,1010.4,1008.3,7,7,25.7,25.4,No,Yes
28/01/12,Moree,20.1,23.4,4.8,2.8,0,NE,50,E,ENE,15,28,88,92,1010.8,1009.2,8,8,21,20,Yes,Yes
29/01/12,Moree,19.4,25.2,17.8,5.4,0.1,ENE,52,NE,NE,17,22,84,89,1007.2,1005.1,7,8,21.8,22.9,Yes,Yes
30/01/12,Moree,21.8,31,2.8,2.6,7.7,NNE,50,NNE,N,30,26,80,65,1005.5,1003.3,7,7,23.6,29.3,Yes,Yes
31/01/12,Moree,22.6,27.9,6.8,6.2,2.2,NW,39,N,E,13,13,95,92,1006.2,1004.7,7,7,23.6,25,Yes,Yes
01/02/12,Moree,20.4,21.8,74.4,NA,0,ESE,48,SE,SSW,24,26,97,97,1006.1,1004.3,8,8,20.4,20.5,Yes,Yes
02/02/12,Moree,18.6,21.4,92.8,NA,0,ESE,54,SE,E,15,20,96,93,1005.7,1004.1,8,8,19.1,20.3,Yes,Yes
03/02/12,Moree,19.1,26.1,17.8,3,2.9,ENE,31,NE,WNW,15,9,87,63,1003.8,1002,7,8,20.5,25.4,Yes,No
04/02/12,Moree,20.4,28.5,0.2,2.8,10.1,NA,NA,NE,N,11,9,84,56,1004.1,1001.7,6,6,22.3,27,No,No
